,A,B,C,D,E,F,G,H,I,J,À˘ Ù¿‡±
224,0.257822757,0.691722615,0.536282663,0.166428977,0,0.608882093,0.34783305,0.242224966,0,0.005136853,1
225,0.648096128,0.520032665,0.474805585,0,0.473567975,0,0.075137754,0.372846975,0.435111939,0.166583314,1
226,0.360072044,0.658018748,0.119969866,0.351034393,0.147954203,0.489028986,0,0.51471671,0.786805649,0.177726161,0
227,0.511834297,0.641602896,0.450777295,0.564642136,0.933440544,0.665537461,0.138015899,0.113084334,0.053758303,0.520874143,2
228,0.712984953,0.160629858,0.104663123,0.257673402,0.126922376,0.268124951,0.736605589,0.723843873,0.040700496,0.791209794,0
229,0.060240358,0.547352536,0.309786512,0.591510113,0.347697003,0.250008862,0.541955708,0.672392687,0,0.574544695,2
230,0.544239692,0.004589872,0.341379625,0.416420229,0.512357894,0.374198441,0.430517718,0.226416272,0.347642879,0.435172213,1
231,0,0,0.087595831,0.047289427,0.397096392,0.382942724,0.433535501,0,0.244980172,0.036522713,1
232,0.625868293,0.23517047,0.114657249,0.365844857,0.820051037,0.786006576,0.475802027,0.286895282,0.475673898,0.660690545,3
233,0.745230002,0.614663777,0.501219206,0.055761476,0.687489828,0.404634089,0.889720108,0.924188165,0.340233284,0.780360622,2
234,0.828790813,0.652526853,0.340116619,0.346965043,0.176027602,0.920594465,0.242572375,0.150145695,0.263949836,0.245194462,2
235,0.498696172,0.498809262,0.297706328,0.773835489,0.671796919,0.917320998,0.312095401,0.973697752,0.018047068,0.544581509,2
236,0.244902976,0.389809658,0.839212304,0.22138622,0.471568559,0.458294439,0.618821249,0.093109292,0.477953185,0.53789552,0
237,0.474445256,0.144134814,0.981564338,0.931929141,0.703675683,0.462406879,0.597488756,0.00986697,0.003286911,0.14624173,2
238,0.650718698,0.643233502,0.134760429,0.151938701,0.588175086,0.187938837,0.578242689,0.316717004,0.675379661,0.86320175,3
239,0.717311296,0.512585571,0.571348672,0.840583899,0.639907546,0.643459414,0.102346573,0.897628641,0.163639032,0.795932763,2
240,0.523317078,0.171443638,0.479109798,0.290204346,0.00349504,0.374169913,0.79033875,0.605405479,0.567914684,0.857813471,0
241,0.012107345,0.221985109,0.251217583,0.729233015,0.04199672,0.598294223,0.855234101,0.02627759,0.953227909,0.612282262,0
242,0.894863156,0.369942723,0.863167866,0.930542867,0.635494886,0.37372276,0.755295693,0.500037983,0.248487215,0.747145978,2
243,0.971309934,0.138136196,0.670692415,0.658150467,0.571701129,0.798176236,0.695623657,0.60338716,0.124569102,0.452371636,2
244,0.152332988,0.331238807,0.131280195,0.00939801,0.630359698,0.732603734,0.190601635,0.846583565,0.561647326,0.925454157,3
245,0.013294896,0.822330395,0.918995188,0.700554039,0.416373208,0.562313589,0.439914523,0.489465361,0.58394569,0.376569997,0
246,0.09858058,0.681689287,0.453800321,0.451794883,0.821240053,0.359366147,0,0.791662823,0.831426198,0.458390824,3
247,0.684891481,0.189475692,0.123146571,0.023795991,0.536676245,0.333413505,0.913385074,0.38410925,0.08880734,0.220351863,1
248,0.908841202,0.735148916,0.004068963,0.799338449,0.757152352,0.067699867,0.631877806,0.351469051,0.08917326,0.949339252,2
249,0.353147596,0.742751246,0.450710268,0.020743844,0.050395146,0.368701329,0.726831772,0.064009225,0.909337146,0.471200028,0
250,0.211144099,0.331258063,0.779108866,0.187375986,0.867746821,0.981973697,0.155832571,0.319073422,0.281449815,0.665442996,2
251,0.463560739,0.109496279,0.020195216,0.767446152,0.94080306,0.809623317,0.59459625,0.780847148,0.001186716,0.39645494,2
252,0.24448705,0.814155134,0.525315555,0.681736212,0.353248797,0.354879557,0.682412571,0.146986957,0.126725849,0.030327829,2
253,0.010450617,0.375943109,0.254862151,0.16769056,0.001864291,0.865290181,0.830291965,0.804105653,0.570122676,0.475803566,0
254,0.384675824,0.209013703,0.603629142,0.073596682,0.484915176,0.031635656,0.492513874,0.136234225,0.406102147,0.575826942,1
255,0.438429626,0.957717841,0.807258094,0.901838314,0.081506515,0.429609524,0.332018505,0.472449719,0.821184887,0.385880996,0
256,0.940707597,0.660894699,0.820471784,0.654623487,0.264659984,0.627701794,0.466382281,0.277684773,0.973277349,0.688374351,0
257,0.747256275,0.814245926,0.126239552,0.962094257,0.113969033,0.365754497,0.681622135,0.262711346,0.459417251,0.043445452,0
258,0.190731456,0.04332419,0.227069305,0.39552837,0.826882087,0.571386045,0.383397896,0.120496822,0,0.172674974,1
259,0.934105856,0.736232146,0.54066966,0.446254625,0,0.392202454,0.745391382,0.631852293,0.851311371,0.665654514,0
260,0.868460078,0.464004723,0.089698939,0.049739845,0.23121308,0.437416967,0.865315692,0.287609289,0.11400532,0.054004337,1
261,0.416567192,0.107101816,0.870978152,0.555385347,0.811973311,0.031501916,0.379234015,0.230417712,0.665036511,0.163325084,3
262,0.872141724,0.577376555,0.334839589,0.346602271,0.830633706,0.747337719,0.121775431,0.008064924,0.172643294,0.074650932,2
263,0,0.498966836,0.82126235,0.383557374,0.418414031,0.009112073,0.268538016,0.148485949,0.292595472,0.47572473,1
264,0.536267873,0.060761849,0.275675931,0.153262955,0.856156106,0.704304426,0.019616701,0.00365272,0,0.218506465,1
265,0.27628396,0.655839368,0.721339063,0.00190537,0.588305395,0.536313825,0.813877912,0.331177202,0.950152744,0.6741536,3
266,0.722740624,0.805871945,0.137195923,0.772888243,0.506284507,0.703250549,0.791340092,0.784214588,0.811600793,0.583313516,0
267,0.521710869,0.890925108,0.419258523,0.415429568,0.826073924,0.126039638,0.885728601,0.339367229,0.355806222,0,3
268,0,0.594946556,0.44237611,0.512869562,0.198670182,0.344280462,0,0.559202754,0.851469132,0.685142533,0
269,0.586293419,0.175658122,0.684509425,0.485819669,0.540205114,0.244772,0.934353132,0,0.760899224,0.371359897,3
270,0.156243928,0.959574017,0.658035783,0.825517691,0.566799033,0.652623504,0.937627489,0.169302642,0.801083292,0.386853383,3
271,0.172464942,0.39681272,0.026910705,0.788075579,0.686652645,0.076281914,0.706451778,0,0,0.479934269,1
272,0.528103931,0.303914899,0.443054546,0.289748405,0.076565904,0.152423864,0,0.433734062,0.551727739,0.281066717,1
273,0,0.547008181,0.555155999,0.425782907,0.415384334,0.557656646,0.543761922,0.350975396,0.039122587,0.342475988,2
274,0,0.47424321,0,0.489112218,0.392180366,0,0.327333374,0.078859549,0.616617884,0.585693976,1
275,0,0.547902522,0,0.729458751,0.193123072,0.412069726,0.268401758,0.065832048,0.170321343,0.711706995,1
276,0.454538391,0.452417564,0.822769225,0.465777173,0,0.484449324,0.700136464,0.792816984,0.165148241,0.483062966,0
277,0.600763612,0.248505422,0.914287195,0.812187202,0.506342258,0.48580516,0.194884254,0,0.405569773,0.114210072,2
278,0,0.065690258,0.110468787,0.388531782,0.27014877,0.405076851,0,0.401586018,0.577318202,0.549886311,1
279,0,0.780300267,0.060779179,0.201412314,0.508502192,0,0.01642225,0.1227332,0.271118578,0.454271268,1
280,0.496825917,0.172024849,0.276007171,0.095577278,0.51632119,0,0,0.101814033,0,0.295002293,1
281,0.16389507,0.584450866,0.092357164,0.373399101,0.7951772,0.215664511,0.807627392,0.210077946,0.509626621,0.156455249,3
282,0.26327079,0.000139472,0.624290824,0.363689524,0.491190171,0.276120463,0.354809114,0,0.70503125,0.657760502,3
283,0.781215055,0.099401254,0,0.836441195,0.397882009,0.73207289,0.425693774,0.63007277,0.220020538,0.17255466,2
284,0.839149607,0.846649789,0.142367288,0.825330527,0.458624305,0.468319234,0.229539586,0.917123174,0.017320141,0.157938016,2
285,0.176137853,0.306241865,0.168766769,0.859771272,0.565021663,0.079935579,0.277056138,0.595590654,0.762334994,0.249441699,3
286,0.689133822,0.887551002,0.089028419,0.396623369,0.575817962,0.797667927,0.036072547,0.010764828,0.419415176,0.084757612,2
287,0.520257639,0.710305422,0.434262462,0.354295269,0.778198845,0.926480991,0.130703037,0.542340475,0.450819458,0.287562212,2
288,0.2691141,0.157696365,0.14391678,0.458959163,0.236766428,0.210977538,0.155418807,0.045837029,0.39871185,0.483391755,1
289,0.538027553,0.1090014,0.868006138,0.864028376,0.142411496,0.334262126,0.003239151,0.769919778,0.11707923,0.756868388,2
290,0.978431019,0.470724892,0.104355666,0.684903747,0.001757496,0.695864918,0.795101725,0.282931604,0.320348275,0.019060582,0
291,0.673117812,0.411160783,0.495092023,0.430116774,0.720694042,0.544087104,0.783880917,0.261963099,0.286971602,0.053476821,2
292,0.336790251,0.392426692,0.264449712,0.653603796,0.440751807,0.025302706,0.847312415,0.109641142,0.221091955,0.809390964,2
293,0.595684674,0.428198262,0.119228481,0.104720444,0.530404772,0.231810989,0.667226452,0.205730682,0.612374487,0.408889232,3
294,0.492596281,0.149690302,0.445286386,0.415501545,0.440254094,0.234828019,0.529534347,0.10414037,0.35421658,0.410176475,1
295,0.277235611,0.373609795,0.772487979,0.329511858,0.614481021,0.584832443,0.432475784,0.344491516,0.875151651,0.597723599,3
296,0.486916354,0.323840942,0.000797892,0.049379856,0.331571077,0.190902729,0.152452572,0.415066537,0.233124464,0.146002829,1
297,0.34758,0.684287944,0.343613732,0.677867096,0.73163149,0.101247405,0.739639999,0.578065201,0.62503336,0.477178964,3
298,0.90071038,0.553786783,0.019287701,0.0435193,0.66975566,0.734355677,0.71400664,0.961162019,0.639980582,0.087938329,3
299,0.550046324,0.245247331,0.388783138,0.185581822,0.535560943,0.696719722,0.451325571,0.71827625,0.798940486,0.686578904,3
300,0.902904867,0.404790511,0.369127605,0.658376913,0.817433014,0.200510507,0.31936855,0.131533035,0.738536245,0.14305946,3
301,0.77306046,0.499119076,0.68346094,0.803404792,0.302902201,0.934118614,0.651779836,0.615885735,0.866846753,0.198665436,0
302,0.786195723,0.032722213,0.229490056,0.408646883,0.831638636,0.283301847,0.903343908,0.070536938,0.382102173,0.675650975,3
303,0.568244868,0.147682061,0.075865943,0.6502525,0.074351053,0.778356394,0.708922191,0.847266102,0.138946414,0.400099576,0
304,0.470426625,0.70588136,0.688849107,0.201488549,0.869687452,0.004534572,0.211647543,0.792908815,0.33135148,0.353653004,3
305,0.743929777,0.902251609,0.05118903,0.124703501,0.55293585,0.018344005,0.011150891,0.709175283,0.67412037,0.385392868,3
306,0.183487587,0.517776914,0,0.660220316,0.194639348,0.762882181,0.728798999,0.07378533,0.527061534,0.144718983,0
307,0.85120982,0.77937458,0.172010437,0.074554875,0.658083201,0.472507634,0.294141486,0.883808875,0.506690889,0.464170926,3
308,0.607870162,0.09868828,0.659518046,0.430977015,0.381065054,0.447454793,0.102196161,0.627820932,0.157824846,0.219629875,2
309,0.158462173,0.444157372,0.761732303,0.300187943,0.010375299,0.768473191,0.904453074,0.798521367,0.743334674,0.195071788,0
310,0.559446682,0.539232872,0.88723321,0.773054126,0.748684087,0.345551878,0.205331963,0.054973105,0.376642286,0.397059101,2
311,0.277721731,0.865810609,0.672699641,0.905881653,0.07151808,0.608049022,0.926909875,0.62111314,0.141057413,0.587899244,0
312,0.611498099,0.180630795,0.313141398,0.898600148,0.158002501,0.85758651,0.436569469,0.520018451,0.202621953,0.694903783,2
313,0,0.780018645,0.663294691,0,0.589266644,0.388099854,0,0.679254487,0,0.837931229,2
314,0.585927194,0.771052089,0.664372605,0.248196257,0.23129816,0.859187295,0,0.516068584,0.324658877,0,2
315,0.187701951,0.353502813,0.219612316,0.348436986,0.879131624,0.893776831,0.448580386,0.454009439,0.439955781,0.431245479,3
316,0,0.435542164,0.648395863,0.489757694,0.717753872,0.118709817,0.867725847,0.382087878,0.357585593,0.115766282,3
317,0.803483299,0,0.044879849,0,0.050954459,0,0,0.065768788,0.142649951,0.044224786,1
318,0.234495094,0.031843409,0.245051126,0.166190207,0.89284345,0.871049012,0.792205217,0.772329671,0.437277183,0.303301811,3
319,0.171538478,0.81551708,0.82462497,0.213994148,0.091524473,0.836352494,0.900685683,0.820467709,0.11649543,0.839462032,0
320,0.744797528,0.923070494,0.232004031,0.053521489,0.895733848,0.399084174,0.914151835,0.629154552,0.918579134,0.755225794,3
321,0.123702605,0,0.08088726,0.136447877,0.492129228,0.659149767,0.011271863,0.343980602,0,0.50120982,1
322,0.901290636,0.214408197,0.741271113,0.572182591,0.146690631,0.11226892,0.223618596,0.914270331,0.135534911,0.737544497,2
323,0.300201962,0.099787424,0.026272319,0.004200539,0.401386298,0.607520788,0,0.128151471,0.511832053,0.548933641,1
324,0.711080357,0,0.698411092,0.497747759,0.197885445,0.604292324,0.66766416,0.199797176,0.655926707,0,0
325,0,0,0.288318853,0,0,0,0,0,0,0.044003321,1
326,0.565400698,0.269418692,0,0.56363214,0.568120342,0.23543808,0.270816717,0,0,0,1
327,0.13345086,0,0.129775758,0.08320646,0.062361407,0,0.014452759,0.092741554,0.65096588,0,1
328,0.440476092,0.058851601,0,0,0.301031715,0.188251073,0.380725892,0,0,0.076821777,1
329,0,0.203915905,0,0,0,0,0,0.298222275,0.501592992,0.294310344,1
330,0.666143356,0.044366677,0.430598596,0.391922741,0.266482435,0.058625131,0,0.429029171,0,0,1
331,0.788567284,0.629997304,0.793430204,0,0.416801928,0.140095683,0,0.372399232,0.126096983,0.56763737,2
332,0.278284428,0.332094788,0.336477204,0.137013157,0.111280306,0.077159709,0,0,0.6072766,0.616025584,1
333,0.12675676,0,0.411726342,0,0.000754337,0.896044253,0.875332432,0.747589819,0.296892187,0.172784019,0
334,0.874878201,0,0.312621236,0.911866911,0.052014109,0.326334237,0.387299864,0.274204771,0.936574571,0.419399337,0
335,0.172765434,0.866141972,0.845913622,0.545942855,0.486170354,0.716940976,0.328203787,0.061457808,0.484433541,0.155785873,2
336,0.141405754,0.339792162,0.447084445,0.235707581,0.134392272,0.605033869,0.04103027,0.810627709,0.526529805,0.024247728,1
337,0.061608373,0.8405364,0.305123021,0.792665491,0,0.449439455,0.232691194,0.428744523,0.436108196,0.810629751,0
338,0.312859618,0,0,0.184340085,0.613436711,0,0.115847695,0.363846518,0.76142524,0.623657305,1
339,0.298882165,0.589792659,0.652075656,0.46088287,0.046581545,0.175671657,0.636028287,0.218639321,0.948252308,0.58510602,0
340,0.24218306,0.811242144,0.710057429,0.292582266,0.761577677,0.434105275,0.306671869,0.049573763,0.18379026,0.413203151,2
341,0.347398719,0.800937,0.690587738,0.375243891,0.970528335,0.2165143,0.118571484,0.425874915,0.908805559,0.607488923,3
342,0.401393633,0.445629937,0.928432377,0.628416441,0.489133483,0.133570186,0.015074859,0.789112797,0.035152452,0.698270432,2
343,0.457862571,0.049374398,0.362083649,0.206368596,0.044451102,0.778048335,0.589516535,0.124417171,0.159693278,0.034387888,1
344,0.295713789,0.97373981,0.005481011,0.426603998,0,0.264175772,0.769118482,0.891332921,0.328968776,0.715387299,0
345,0.004729404,0.175800352,0.529757881,0.334534079,0.716621208,0.40859524,0.010956012,0.332061068,0.053262084,0.674198375,1
346,0.16430803,0.79280738,0.790839135,0.757159489,0.784090234,0.336930157,0.82059152,0.721977373,0.2931813,0.554840577,2
347,0.381236496,0.731030125,0.340419213,0.942253849,0.625661287,0.135143629,0.934769276,0.016774248,0.264494831,0.725483426,2
348,0.612777602,0.371158161,0.827517498,0.007718399,0.46231131,0.552193642,0.887660312,0.561993091,0.598680389,0.111246701,0
349,0.825906089,0.960467498,0.730743577,0.308117593,0.8177019,0.687464051,0.339729854,0.335922836,0.048663867,0.493492787,2
350,0.642867287,0.921590533,0.107748321,0.541330394,0.921642439,0.794033914,0.77273028,0.335068676,0.466580875,0.532735704,2
351,0.221480592,0.784327422,0.544831983,0.732517555,0.276726372,0.724869715,0.626560548,0.492507364,0.655814758,0.628752357,0
352,0.849472352,0.310295772,0.43451867,0.700452711,0.945132224,0.892009944,0.450162329,0.407757012,0.676932069,0.444503156,3
353,0.680066218,0.739947018,0.879875214,0.650185986,0.315796447,0.776999094,0.850999026,0.133496989,0.237312382,0.615497488,2
354,0.587984546,0.925102759,0.303208622,0.873433486,0.024544744,0.582983993,0.909546912,0.321774646,0.782234473,0.380413651,0
355,0.027092088,0.573606605,0.192093703,0.615570167,0.501139061,0.075127744,0.36778498,0.719279504,0.815157852,0.25447336,3
356,0.834734049,0.714275778,0.834421052,0.480580849,0.714904196,0.545388271,0.20746828,0.722038263,0.47180583,0.635329719,2
357,0.603395539,0.691466669,0.184677377,0.83024913,0.689844967,0.180438244,0.157147065,0.650195674,0.874193682,0.502798331,3
358,0.763249087,0.059859554,0.820745596,0.333020695,0.010417076,0.602822612,0.254981389,0.932604451,0.500682456,0.221476486,0
359,0.842851542,0.608479833,0.337199658,0.921286671,0.386713815,0.506030785,0.201902093,0.39515771,0.764353929,0.286865618,3
360,0.405608146,0.845871037,0.480967712,0.361036411,0.156707855,0.586523147,0.487253787,0.498107135,0.679199276,0.273358241,0
361,0.045655752,0.04453501,0.541761808,0.821858864,0.438296222,0.078180021,0.386788618,0.708542562,0.375341842,0.17451098,1
362,0.102468596,0.759019917,0.478692546,0.023763855,0.632527074,0.511012201,0.557900562,0.523661796,0.222180146,0.809166633,2
363,0.40407318,0.769338222,0.754749244,0.033997521,0.717648199,0.778633838,0.164465789,0.499741346,0.772932852,0.084357312,3
364,0.31148298,0.383166183,0.056390427,0.120101378,0.046149472,0.249252652,0,0.041237068,0.005526927,0.04140194,1
365,0.596177721,0,0.177819109,0.631977474,0.544428688,0.00792972,0,0.173391744,0.551401047,0,1
366,0.724185719,0.179367547,0.401881343,0.144933435,0.897428042,0.911339628,0.392157149,0.926581582,0.278497714,0.36027996,2
367,0.852676028,0.259186243,0.559097009,0.739925008,0.627553784,0.812492061,0.53880797,0,0.266967161,0,2
368,0.318888828,0.762905679,0.297889573,0.534526116,0.139765356,0.169352036,0.030873856,0.611380029,0.616945775,0.055713279,1
369,0.627629992,0.916567753,0.541481591,0.57258867,0,0.31928926,0.410188665,0.567232208,0.608411513,0.42812657,0
370,0.701298477,0.05866625,0.528228722,0.687580318,0.779960476,0.687278528,0.249389414,0.857363128,0.586607258,0.199458216,3
371,0.569411245,0.134047608,0.327794866,0.298868856,0.516389836,0.552477256,0.759151997,0.405451533,0.790382943,0.475036587,3
372,0.71191586,0,0.062130344,0.152092868,0,0.1711321,0,0,0.057183366,0.044418949,1
373,0.240039611,0,0.614970823,0,0.801072784,0.171812234,0.470412384,0.70387828,0.372478376,0.352048304,3
374,0.789361891,0.062009214,0.941154892,0.703897962,0.35147446,0.830925505,0.027382361,0.925395158,0.914948238,0.465703009,0
375,0.468565907,0.584870925,0.068355929,0.023383835,0,0.582390322,0.051189392,0.227567548,0.467424213,0.616044952,1
376,0.08709654,0.676520033,0.143035577,0.815561038,0.524117005,0.089400292,0.77610732,0.702645819,0.333874318,0.337986231,3
377,0.062127494,0.607725805,0.080588777,0.167265773,0.744836756,0,0.657765949,0.345852667,0,0.12282431,1
